Timestamp,FrameID,CameraFPS,CameraWidth,CameraHeight,CameraSize,AlgoInferenceMs,AlgoFPS,AlgoAvgProcMs,AlgoTotalProcMs,AlgoCudaKernelMs,AlgoDroppedFrames,AlgoGpuFree,AlgoGpuTotal,DisplayRenderMs,DisplayLatencyMs,ProcLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,SoC_TotalRAM,SoC_UsedRAM,SoC_CPU1_Util,SoC_CPU2_Util,SoC_CPU3_Util,SoC_CPU4_Util,SoC_CPU1_Freq,SoC_CPU2_Freq,SoC_CPU3_Freq,SoC_CPU4_Freq,PowerSensor0_Power,PowerSensor0_Volt,PowerSensor0_Curr,PowerSensor1_Power,PowerSensor1_Volt,PowerSensor1_Curr,PowerSensor2_Power,PowerSensor2_Volt,PowerSensor2_Curr,PowerSensor3_Power,PowerSensor3_Volt,PowerSensor3_Curr
2026-05-17 21:24:55.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,909,86,55,57,87,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.530,25,30,320,240,153600,7.1669,6.80654,3.32599,86.4758,0,0,0,0,0,0,7.167,0,7.25289,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.610,26,30,320,240,153600,1.51993,6.93334,3.2591,87.9957,0,0,0,0,0,0,1.52004,0,1.62488,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.686,27,30,320,240,153600,11.7478,7.03429,3.56227,99.7436,0,0,0,0,0,0,11.7478,0,11.836,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.767,28,30,320,240,153600,3.13451,7.1555,3.54752,102.878,0,0,0,0,0,0,3.13451,0,3.21175,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.842,29,30,320,240,153600,1.93145,7.26955,3.49365,104.81,0,0,0,0,0,0,1.93151,0,2.18005,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.918,30,30,320,240,153600,3.83499,7.37299,3.50466,108.645,0,0,0,0,0,0,3.8351,0,3.91421,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,908,75,52,57,78,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:55.998,31,30,320,240,153600,1.61895,7.47262,3.44573,110.263,0,0,0,0,0,0,1.61895,0,1.7028,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.074,32,30,320,240,153600,6.26068,7.56071,3.53103,116.524,0,0,0,0,0,0,6.26073,0,8.00244,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.154,33,30,320,240,153600,1.78729,7.66027,3.47975,118.311,0,0,0,0,0,0,1.78734,0,1.88968,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.230,34,30,320,240,153600,1.57697,7.75319,3.42538,119.888,0,0,0,0,0,0,1.57702,0,1.66504,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.306,35,30,320,240,153600,1.75577,7.84228,3.379,121.644,0,0,0,0,0,0,1.75577,0,1.85833,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.386,36,30,320,240,153600,1.54947,7.92253,3.32956,123.194,0,0,0,0,0,0,1.54947,0,1.61593,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.462,37,30,320,240,153600,1.62431,8.00612,3.28468,124.818,0,0,0,0,0,0,1.62442,0,1.70963,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,909,93,46,50,85,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.542,38,30,320,240,153600,11.7781,8.06372,3.50246,136.596,0,0,0,0,0,0,11.7781,0,11.8738,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.618,39,30,320,240,153600,11.8196,8.14248,3.71039,148.416,0,0,0,0,0,0,11.8197,0,11.8851,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.694,40,30,320,240,153600,1.65593,8.23552,3.66028,150.072,0,0,0,0,0,0,1.65603,0,1.73775,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.774,41,30,320,240,153600,1.7501,8.3029,3.6148,151.822,0,0,0,0,0,0,1.75025,0,1.84869,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.850,42,30,320,240,153600,1.57452,8.37509,3.56735,153.396,0,0,0,0,0,0,1.57452,0,1.6466,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:56.930,43,30,320,240,153600,6.19724,8.43048,3.62712,159.593,0,0,0,0,0,0,6.19724,0,6.46162,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,909,76,78,66,50,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.006,44,30,320,240,153600,1.56124,8.50621,3.58121,161.155,0,0,0,0,0,0,1.56124,0,1.634,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.082,45,30,320,240,153600,1.69296,8.5718,3.54016,162.848,0,0,0,0,0,0,1.69296,0,1.76801,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
