Timestamp,FrameID,CameraFPS,CameraWidth,CameraHeight,CameraSize,AlgoInferenceMs,AlgoFPS,AlgoAvgProcMs,AlgoTotalProcMs,AlgoCudaKernelMs,AlgoDroppedFrames,AlgoGpuFree,AlgoGpuTotal,DisplayRenderMs,DisplayLatencyMs,ProcLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,SoC_TotalRAM,SoC_UsedRAM,SoC_CPU1_Util,SoC_CPU2_Util,SoC_CPU3_Util,SoC_CPU4_Util,SoC_CPU1_Freq,SoC_CPU2_Freq,SoC_CPU3_Freq,SoC_CPU4_Freq,PowerSensor0_Power,PowerSensor0_Volt,PowerSensor0_Curr,PowerSensor1_Power,PowerSensor1_Volt,PowerSensor1_Curr,PowerSensor2_Power,PowerSensor2_Volt,PowerSensor2_Curr,PowerSensor3_Power,PowerSensor3_Volt,PowerSensor3_Curr
2026-05-17 20:56:14.022,19,30,320,240,153600,0.915751,5.47978,2.1168,42.3361,0.875595,0,0,0,0,0,0.915752,0,1.02523,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.838812,0,1.57998,0.0104491
2026-05-17 20:56:14.098,20,30,320,240,153600,1.05372,5.6362,2.06618,43.3898,1.01336,0,0,0,0,0,1.05378,0,1.15518,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.838812,0,1.57998,0.0104491
2026-05-17 20:56:14.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1226,100,96,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:14.179,21,30,320,240,153600,0.919659,5.78035,2.01407,44.3095,0.879657,0,0,0,0,0,0.919814,0,1.19112,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.866584,0,1.58306,0.0104491
2026-05-17 20:56:14.254,22,30,320,240,153600,0.913877,5.92512,1.96623,45.2234,0.87325,0,0,0,0,0,0.914085,0,1.02529,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.866584,0,1.58306,0.0104491
2026-05-17 20:56:14.331,23,30,320,240,153600,7.21106,6.05401,2.18477,52.4344,7.16986,0,0,0,0,0,7.21117,0,7.48992,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02275,0.847962,0,1.57921,0.0104491
2026-05-17 20:56:14.410,24,30,320,240,153600,0.885022,6.19152,2.13278,53.3194,0.846323,0,0,0,0,0,0.885126,0,1.01987,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02275,0.847962,0,1.57921,0.0104491
2026-05-17 20:56:14.487,25,30,320,240,153600,0.891012,6.32015,2.08502,54.2105,0.851271,0,0,0,0,0,0.89122,0,1.01398,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.855026,0,1.58075,0.0104491
2026-05-17 20:56:14.567,26,30,320,240,153600,5.408,6.43087,2.20809,59.6185,5.36722,0,0,0,0,0,5.40805,0,5.67879,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.855026,0,1.58075,0.0104491
2026-05-17 20:56:14.645,27,30,320,240,153600,1.98083,6.55134,2.19997,61.5993,1.93901,0,0,0,0,0,1.98093,0,2.26339,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.838812,0,1.57998,0.0104491
2026-05-17 20:56:14.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1227,97,97,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:14.718,28,30,320,240,153600,0.913095,6.67308,2.1556,62.5124,0.872729,0,0,0,0,0,0.913147,0,1.02263,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.82918,0,1.58152,0.0104491
