time_s,pc0,pc1,pc2,pc3,i0,v0,i1,v1,i2,v2,i3,v3,i4,v4,i5,v5,i6,v6
41.123596,0,0,0,0,1.063232,5.004335,0.010449,1.583830,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.123684,0,0,0,0,1.064195,5.004335,0.010449,1.581522,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.123772,0,0,0,0,1.060824,5.002801,0.010449,1.580752,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.123860,0,0,0,0,1.064677,5.004335,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.123947,0,0,0,0,1.073827,5.000500,0.010449,1.582291,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124035,0,0,0,0,1.076074,5.000500,0.010449,1.583061,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124123,0,0,0,0,1.072061,5.003568,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124211,0,0,0,0,1.072222,4.998966,0.010449,1.583830,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124298,0,0,0,0,1.075914,5.000500,0.010449,1.581522,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124386,0,0,0,0,1.074790,5.002801,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124474,0,0,0,0,1.061787,5.005870,0.010449,1.582291,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124562,0,0,0,0,1.060342,5.002034,0.010449,1.582291,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124650,0,0,0,0,1.064677,5.002034,0.010449,1.583061,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124737,0,0,0,0,1.060021,5.005102,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124825,0,0,0,0,1.061145,5.002034,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.124913,0,0,0,0,1.062108,5.002801,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125001,0,0,0,0,1.062590,5.004335,0.010449,1.585369,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125088,0,0,0,0,1.057292,5.004335,0.010449,1.582291,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125176,0,0,0,0,1.062269,5.000500,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125264,0,0,0,0,1.058256,5.005102,0.010449,1.583061,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125352,0,0,0,0,1.053600,5.003568,0.010449,1.581522,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125439,0,0,0,0,1.069011,4.997432,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125527,0,0,0,0,1.082656,5.001267,0.010449,1.580752,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125615,0,0,0,0,1.081853,5.002034,0.010449,1.580752,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125703,0,0,0,0,1.065640,5.002801,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125790,0,0,0,0,1.065158,5.002801,0.010449,1.585369,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125878,0,0,0,0,1.069974,5.005870,0.010449,1.582291,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.125973,0,0,0,0,1.061948,5.003568,0.010449,1.583830,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126061,0,0,0,0,1.058256,5.005870,0.010449,1.579983,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126149,0,0,0,0,1.058898,5.002034,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126236,0,0,0,0,1.059861,5.002034,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126324,0,0,0,0,1.054724,5.006637,0.010449,1.585369,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126412,0,0,0,0,1.054403,5.002801,0.010449,1.583061,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126500,0,0,0,0,1.056811,5.001267,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126588,0,0,0,0,1.047340,5.005102,0.010449,1.584600,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126675,0,0,0,0,1.050229,5.005102,0.010449,1.584600,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126763,0,0,0,0,1.053921,5.002801,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126851,0,0,0,0,1.057453,5.007404,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.126939,0,0,0,0,1.061466,5.004335,0.010449,1.581522,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127026,0,0,0,0,1.096461,4.995897,0.010449,1.581522,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127114,0,0,0,0,1.122788,4.995897,0.010449,1.582291,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127202,0,0,0,0,1.159710,4.996664,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127290,0,0,0,0,1.194384,4.993596,0.010449,1.581522,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127377,0,0,0,0,1.219748,4.992062,0.010449,1.580752,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127465,0,0,0,0,1.245111,4.991295,0.010449,1.581522,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127553,0,0,0,0,1.259238,4.990528,0.010449,1.582291,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127641,0,0,0,0,1.269030,4.990528,0.010449,1.582291,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127728,0,0,0,0,1.282354,4.988226,0.010449,1.583830,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127816,0,0,0,0,1.271117,4.990528,0.010449,1.582291,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127904,0,0,0,0,1.259559,4.992062,0.010449,1.585369,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.127992,0,0,0,0,1.261164,4.991295,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128079,0,0,0,0,1.247680,4.991295,0.010449,1.582291,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128167,0,0,0,0,1.245914,4.990528,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128255,0,0,0,0,1.246877,4.990528,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128343,0,0,0,0,1.271438,4.988226,0.010449,1.579983,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128430,0,0,0,0,1.271278,4.988994,0.010449,1.579983,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128518,0,0,0,0,1.269191,4.988226,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128606,0,0,0,0,1.269993,4.993596,0.010449,1.583061,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.128694,0,0,0,0,1.279786,4.990528,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.523767,0,0,0,0,1.315905,4.990528,0.010449,1.583061,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.523855,0,0,0,0,1.290381,4.987459,0.010449,1.583061,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.523943,0,0,0,0,1.279144,4.989761,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524031,0,0,0,0,1.280107,4.988994,0.010449,1.582291,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524118,0,0,0,0,1.284281,4.993596,0.010449,1.583830,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524206,0,0,0,0,1.269191,4.991295,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524294,0,0,0,0,1.262128,4.990528,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524382,0,0,0,0,1.255385,4.992062,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524469,0,0,0,0,1.254262,4.992062,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524557,0,0,0,0,1.253298,4.992062,0.010449,1.579983,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524645,0,0,0,0,1.251854,4.992062,0.010449,1.582291,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524733,0,0,0,0,1.246396,4.990528,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524820,0,0,0,0,1.249927,4.991295,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524908,0,0,0,0,1.253780,4.990528,0.010449,1.586908,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524996,0,0,0,0,1.264375,4.989761,0.010449,1.583061,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525084,0,0,0,0,1.263091,4.991295,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525171,0,0,0,0,1.261967,4.992062,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525259,0,0,0,0,1.264535,4.992829,0.010449,1.583061,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525347,0,0,0,0,1.267746,4.989761,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525435,0,0,0,0,1.266141,4.990528,0.010449,1.581522,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525522,0,0,0,0,1.248643,4.991295,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525610,0,0,0,0,1.250088,4.992062,0.010449,1.585369,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525698,0,0,0,0,1.253459,4.991295,0.010449,1.583061,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525786,0,0,0,0,1.267264,4.988226,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525873,0,0,0,0,1.293270,4.985158,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525961,0,0,0,0,1.309805,4.987459,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526049,0,0,0,0,1.304347,4.987459,0.010449,1.585369,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526137,0,0,0,0,1.289257,4.986692,0.010449,1.585369,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526224,0,0,0,0,1.287010,4.990528,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526312,0,0,0,0,1.279304,4.992829,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526400,0,0,0,0,1.278020,4.988226,0.010449,1.581522,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526488,0,0,0,0,1.307236,4.986692,0.010449,1.583061,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.423953,0,0,0,0,1.086509,5.003568,0.010449,1.584600,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424040,0,0,0,0,1.105612,5.002801,0.010449,1.585369,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424128,0,0,0,0,1.101759,5.001267,0.010449,1.580752,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424216,0,0,0,0,1.106093,5.003568,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424304,0,0,0,0,1.087151,5.004335,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424392,0,0,0,0,1.076235,5.002801,0.010449,1.583061,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424479,0,0,0,0,1.068529,5.004335,0.010449,1.584600,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424567,0,0,0,0,1.062429,5.005870,0.010449,1.585369,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424655,0,0,0,0,1.092930,5.001267,0.010449,1.584600,0.006612,1.517223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424743,0,0,0,0,1.140125,4.996664,0.010449,1.584600,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424830,0,0,0,0,1.169823,4.998199,0.010449,1.584600,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.424918,0,0,0,0,1.184752,4.994363,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425006,0,0,0,0,1.195990,4.994363,0.010449,1.581522,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425094,0,0,0,0,1.206263,4.993596,0.010449,1.585369,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425181,0,0,0,0,1.212042,4.995130,0.010449,1.585369,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425269,0,0,0,0,1.217661,4.995897,0.010449,1.583061,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425357,0,0,0,0,1.211882,4.989761,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425445,0,0,0,0,1.215735,4.995130,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425532,0,0,0,0,1.217982,4.994363,0.010449,1.583830,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425620,0,0,0,0,1.220550,4.993596,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425708,0,0,0,0,1.217821,4.991295,0.010449,1.583830,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425796,0,0,0,0,1.230503,4.992062,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425883,0,0,0,0,1.240296,4.992829,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.425971,0,0,0,0,1.253459,4.992829,0.010449,1.586138,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426059,0,0,0,0,1.256348,4.990528,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426147,0,0,0,0,1.257472,4.991295,0.010449,1.582291,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426234,0,0,0,0,1.266462,4.989761,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426322,0,0,0,0,1.268549,4.992829,0.010449,1.583830,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426410,0,0,0,0,1.269512,4.991295,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426498,0,0,0,0,1.265338,4.989761,0.010449,1.582291,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426585,0,0,0,0,1.271920,4.989761,0.010449,1.584600,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.426673,0,0,0,0,1.300333,4.988226,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.523855,0,0,0,0,1.290381,4.987459,0.010449,1.583061,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.523943,0,0,0,0,1.279144,4.989761,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524031,0,0,0,0,1.280107,4.988994,0.010449,1.582291,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524118,0,0,0,0,1.284281,4.993596,0.010449,1.583830,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524206,0,0,0,0,1.269191,4.991295,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524294,0,0,0,0,1.262128,4.990528,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524382,0,0,0,0,1.255385,4.992062,0.010449,1.584600,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524469,0,0,0,0,1.254262,4.992062,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524557,0,0,0,0,1.253298,4.992062,0.010449,1.579983,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524645,0,0,0,0,1.251854,4.992062,0.010449,1.582291,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524733,0,0,0,0,1.246396,4.990528,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524820,0,0,0,0,1.249927,4.991295,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524908,0,0,0,0,1.253780,4.990528,0.010449,1.586908,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.524996,0,0,0,0,1.264375,4.989761,0.010449,1.583061,0.006612,1.516454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525084,0,0,0,0,1.263091,4.991295,0.010449,1.583830,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525171,0,0,0,0,1.261967,4.992062,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525259,0,0,0,0,1.264535,4.992829,0.010449,1.583061,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525347,0,0,0,0,1.267746,4.989761,0.010449,1.583830,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525435,0,0,0,0,1.266141,4.990528,0.010449,1.581522,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525522,0,0,0,0,1.248643,4.991295,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525610,0,0,0,0,1.250088,4.992062,0.010449,1.585369,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525698,0,0,0,0,1.253459,4.991295,0.010449,1.583061,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525786,0,0,0,0,1.267264,4.988226,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525873,0,0,0,0,1.293270,4.985158,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.525961,0,0,0,0,1.309805,4.987459,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526049,0,0,0,0,1.304347,4.987459,0.010449,1.585369,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526137,0,0,0,0,1.289257,4.986692,0.010449,1.585369,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526224,0,0,0,0,1.287010,4.990528,0.010449,1.583830,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526312,0,0,0,0,1.279304,4.992829,0.010449,1.583061,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526400,0,0,0,0,1.278020,4.988226,0.010449,1.581522,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.526488,0,0,0,0,1.307236,4.986692,0.010449,1.583061,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224466,0,0,0,0,1.074790,5.002801,0.010449,1.583830,0.006612,1.512613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224554,0,0,0,0,1.074951,5.002034,0.010449,1.580752,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224642,0,0,0,0,1.073185,5.001267,0.010449,1.581522,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224730,0,0,0,0,1.065479,5.003568,0.010449,1.584600,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224817,0,0,0,0,1.065800,5.002801,0.010449,1.581522,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224905,0,0,0,0,1.063232,4.999733,0.010449,1.582291,0.006612,1.511844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.224993,0,0,0,0,1.063392,5.002034,0.010449,1.582291,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.225081,0,0,0,0,1.070135,5.003568,0.010449,1.583061,0.006612,1.514918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.225168,0,0,0,0,1.069493,5.002034,0.010449,1.581522,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.225256,0,0,0,0,1.064837,5.003568,0.010449,1.580752,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.225344,0,0,0,0,1.071098,5.003568,0.010449,1.583061,0.006612,1.514149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.225432,0,0,0,0,1.066121,5.001267,0.010449,1.582291,0.006612,1.515686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.225519,0,0,0,0,1.069011,4.999733,0.010449,1.581522,0.006612,1.513381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
